transaction_date,transaction_time,customer_id,card_last4,merchant,merchant_category,amount,country,channel,is_fraud
2023-05-27,07:02:55,CUST-3068,3068,Merchant_293,healthcare,8.89,US,web,0
2023-12-01,15:28:56,CUST-3647,3647,Merchant_140,travel,18.03,US,atm,0
2023-02-19,07:34:39,CUST-4811,4811,Merchant_170,retail,19.03,DE,atm,0
2023-01-04,18:35:25,CUST-8573,8573,Merchant_203,grocery,43.98,US,web,0
2023-09-11,16:35:54,CUST-2790,2790,Merchant_67,retail,109.94,RU,atm,0
2023-11-05,06:27:27,CUST-5345,5345,Merchant_249,entertainment,15.92,US,pos,0
2023-05-27,07:45:23,CUST-4595,4595,Merchant_227,utilities,35.5,CA,atm,0
2023-11-26,12:20:16,CUST-4432,4432,Merchant_259,gas_station,44.46,FR,pos,0
2023-04-15,19:02:22,CUST-3749,3749,Merchant_162,utilities,17.24,DE,pos,0
2023-04-04,01:43:58,CUST-1333,1333,Merchant_132,utilities,76.69,DE,mobile,0
2023-07-13,07:05:22,CUST-3144,3144,Merchant_47,healthcare,60.09,US,pos,0
2023-03-24,13:07:27,CUST-2137,2137,Merchant_120,gas_station,39.63,DE,mobile,0
2023-09-08,09:45:48,CUST-4598,4598,Merchant_368,restaurant,100.62,AU,pos,0
2023-04-03,22:20:33,CUST-1090,1090,Merchant_145,travel,33.49,CA,pos,0
2023-04-28,19:59:58,CUST-6947,6947,Merchant_330,travel,8.58,CA,atm,0
2023-11-22,18:33:00,CUST-6107,6107,Merchant_236,grocery,45.07,FR,web,0
2023-12-03,08:47:19,CUST-9279,9279,Merchant_318,online,30.34,RU,mobile,0
2023-11-17,20:16:39,CUST-4908,4908,Merchant_353,entertainment,8.42,GB,pos,0
2023-08-07,06:11:18,CUST-8777,8777,Merchant_24,entertainment,17.32,US,pos,0
2023-04-18,03:08:11,CUST-1434,1434,Merchant_221,gas_station,24.05,DE,pos,0
2023-05-22,17:45:33,CUST-2341,2341,Merchant_130,gas_station,43.72,AU,pos,0
2023-02-17,07:20:29,CUST-1634,1634,Merchant_318,retail,81.82,DE,pos,0
2023-05-03,21:53:38,CUST-6464,6464,Merchant_81,gas_station,184.47,DE,mobile,0
2023-10-19,13:58:12,CUST-4899,4899,Merchant_63,healthcare,10.95,US,pos,0
2023-04-15,18:38:34,CUST-2982,2982,Merchant_371,healthcare,31.76,US,web,0
2023-01-24,09:59:44,CUST-4644,4644,Merchant_90,healthcare,72.8,DE,mobile,0
2023-09-28,20:34:10,CUST-7054,7054,Merchant_271,entertainment,53.68,US,web,0
2023-03-20,04:12:58,CUST-8350,8350,Merchant_257,cash,19.52,US,atm,1
2023-11-11,14:43:16,CUST-4652,4652,Merchant_57,travel,86.81,FR,pos,0
2023-04-04,10:38:55,CUST-3977,3977,Merchant_312,gas_station,27.92,FR,pos,0
2023-12-18,14:44:45,CUST-3041,3041,Merchant_261,gas_station,24.98,US,atm,0
2023-12-16,08:57:47,CUST-9288,9288,Merchant_167,online,21.22,CA,pos,0
2023-04-10,09:14:29,CUST-2188,2188,Merchant_19,retail,89.67,US,pos,0
2023-10-19,02:22:55,CUST-9977,9977,Merchant_83,utilities,35.63,DE,pos,0
2023-02-20,17:49:23,CUST-2049,2049,Merchant_389,online,33.19,AU,mobile,0
2023-08-15,09:57:30,CUST-9201,9201,Merchant_375,gas_station,149.98,CA,pos,0
2023-12-31,21:25:53,CUST-7381,7381,Merchant_56,restaurant,25.78,US,pos,0
2023-07-18,19:01:22,CUST-1241,1241,Merchant_15,healthcare,29.93,DE,pos,0
2023-07-25,20:22:36,CUST-8752,8752,Merchant_217,healthcare,62.68,FR,web,0
2023-09-27,13:49:38,CUST-9375,9375,Merchant_320,cash,44.84,GB,web,0
2023-09-29,10:14:39,CUST-3584,3584,Merchant_296,restaurant,20.95,CA,pos,0
2023-02-08,14:39:41,CUST-1158,1158,Merchant_51,healthcare,124.57,MX,pos,0
2023-05-31,07:34:22,CUST-5557,5557,Merchant_335,entertainment,38.57,AU,mobile,0
2023-06-11,18:04:45,CUST-1964,1964,Merchant_310,online,99.64,DE,pos,0
2023-01-23,11:26:39,CUST-2124,2124,Merchant_342,entertainment,120.55,DE,pos,0
2023-10-26,14:00:22,CUST-7596,7596,Merchant_234,travel,33.18,CA,pos,0
2023-10-04,08:36:25,CUST-2232,2232,Merchant_352,healthcare,51.4,AU,pos,0
2023-06-11,08:08:54,CUST-9099,9099,Merchant_318,entertainment,87.85,GB,pos,0
2023-10-19,11:47:35,CUST-6168,6168,Merchant_224,retail,25.96,AU,pos,0
2023-03-22,12:26:46,CUST-7653,7653,Merchant_188,utilities,38.19,FR,mobile,0
2023-06-10,10:12:04,CUST-5173,5173,Merchant_252,utilities,23.22,US,pos,0
2023-03-03,08:03:50,CUST-9977,9977,Merchant_340,utilities,57.92,DE,pos,0
2023-01-13,22:01:12,CUST-2964,2964,Merchant_127,online,36.43,AU,pos,0
2023-03-02,08:25:38,CUST-4878,4878,Merchant_141,travel,45.97,DE,pos,0
2023-10-06,10:08:44,CUST-7755,7755,Merchant_319,utilities,13.9,US,pos,0
2023-02-26,13:00:26,CUST-2232,2232,Merchant_261,healthcare,51.48,AU,pos,0
2023-04-16,07:04:57,CUST-5010,5010,Merchant_310,cash,111.81,US,pos,0
2023-11-06,14:57:06,CUST-3267,3267,Merchant_78,cash,21.81,GB,web,0
2023-12-22,09:59:15,CUST-7071,7071,Merchant_179,restaurant,34.14,GB,pos,0
2023-05-15,17:26:14,CUST-2343,2343,Merchant_260,online,4.81,BR,web,0
2023-04-12,21:04:01,CUST-6617,6617,Merchant_9,utilities,14.63,AU,pos,0
2023-08-23,09:21:56,CUST-5563,5563,Merchant_15,travel,12.93,AU,mobile,0
2023-03-28,10:07:44,CUST-7304,7304,Merchant_348,gas_station,46.44,AU,web,0
2023-05-14,22:13:17,CUST-6930,6930,Merchant_323,cash,28.05,BR,atm,0
2023-02-15,12:30:58,CUST-6804,6804,Merchant_329,restaurant,83.09,AU,pos,0
2023-05-07,02:50:52,CUST-1949,1949,Merchant_96,retail,70.97,US,web,0
2023-11-11,12:47:30,CUST-4919,4919,Merchant_238,travel,8.09,US,web,0
2023-12-24,09:21:50,CUST-6507,6507,Merchant_395,travel,13.61,GB,web,0
2023-06-12,10:55:16,CUST-8428,8428,Merchant_276,gas_station,98.63,DE,atm,0
2023-08-31,11:31:50,CUST-4657,4657,Merchant_60,healthcare,19.79,AU,mobile,0
2023-11-07,15:04:06,CUST-2235,2235,Merchant_89,restaurant,16.22,FR,pos,0
2023-01-21,15:01:48,CUST-3286,3286,Merchant_149,travel,28.49,GB,web,0
2023-04-08,21:04:13,CUST-3546,3546,Merchant_111,cash,4.55,GB,web,0
2023-10-07,10:44:25,CUST-6409,6409,Merchant_109,restaurant,11.91,DE,pos,0
2023-05-08,18:51:46,CUST-7227,7227,Merchant_97,retail,10.32,US,pos,0
2023-11-02,15:10:16,CUST-9797,9797,Merchant_144,cash,17.6,CA,pos,0
2023-03-07,09:56:53,CUST-5371,5371,Merchant_31,cash,30.83,FR,pos,0
2023-05-03,06:43:14,CUST-2403,2403,Merchant_158,cash,5.85,DE,web,0
2023-03-20,15:20:12,CUST-5065,5065,Merchant_136,retail,43.78,CA,mobile,0
2023-10-27,07:21:19,CUST-9099,9099,Merchant_202,restaurant,73.47,CN,web,0
2023-12-21,19:20:08,CUST-5930,5930,Merchant_196,restaurant,23.13,DE,pos,0
2023-07-06,13:18:41,CUST-9849,9849,Merchant_154,online,14.44,RU,web,0
2023-12-20,11:22:18,CUST-8123,8123,Merchant_211,restaurant,25.51,CA,web,0
2023-12-29,22:18:38,CUST-5088,5088,Merchant_109,online,23.69,FR,mobile,0
2023-06-04,14:33:22,CUST-3414,3414,Merchant_203,travel,18.09,AU,pos,0
2023-10-20,21:40:29,CUST-3091,3091,Merchant_297,cash,37.22,GB,pos,0
2023-12-06,08:04:11,CUST-1821,1821,Merchant_312,online,9.81,FR,pos,0
2023-01-19,01:26:43,CUST-9751,9751,Merchant_197,cash,38.9,AU,pos,0
2023-03-31,11:47:01,CUST-4611,4611,Merchant_180,utilities,38.59,CA,web,0
2023-04-22,12:43:14,CUST-5562,5562,Merchant_356,retail,34.78,CA,web,0
2023-11-04,05:33:56,CUST-3442,3442,Merchant_307,travel,81.47,US,web,0
2023-02-24,10:36:19,CUST-5978,5978,Merchant_360,retail,45.57,FR,mobile,0
2023-08-22,18:44:13,CUST-6514,6514,Merchant_380,cash,31.11,MX,pos,0
2023-06-06,11:35:17,CUST-6974,6974,Merchant_166,healthcare,32.56,RU,pos,0
2023-02-04,06:10:34,CUST-5861,5861,Merchant_256,restaurant,149.88,DE,mobile,0
2023-03-16,08:59:37,CUST-3426,3426,Merchant_31,travel,44.89,BR,mobile,0
2023-08-18,09:42:20,CUST-7211,7211,Merchant_361,healthcare,289.94,CA,pos,0
2023-02-25,10:44:16,CUST-8043,8043,Merchant_69,utilities,37.3,CN,pos,0
2023-08-03,17:13:28,CUST-9288,9288,Merchant_202,utilities,30.09,CA,web,0
2023-05-06,22:04:04,CUST-8749,8749,Merchant_145,gas_station,15.41,AU,web,0
2023-10-02,18:10:28,CUST-3900,3900,Merchant_112,grocery,145.49,GB,pos,0
2023-02-16,18:01:00,CUST-3200,3200,Merchant_320,restaurant,30.06,MX,web,0
2023-12-01,14:42:46,CUST-1006,1006,Merchant_176,restaurant,52.83,CA,web,0
2023-11-16,10:54:17,CUST-7592,7592,Merchant_377,cash,31.03,GB,mobile,0
2023-10-07,00:14:31,CUST-9786,9786,Merchant_12,grocery,108.21,AU,web,0
2023-12-01,20:42:05,CUST-5315,5315,Merchant_129,grocery,24.53,AU,pos,0
2023-03-23,14:28:58,CUST-2584,2584,Merchant_126,healthcare,40.37,CA,mobile,0
2023-09-30,07:58:27,CUST-5050,5050,Merchant_380,gas_station,224.52,DE,web,0
2023-01-03,15:57:49,CUST-4981,4981,Merchant_221,grocery,126.22,FR,atm,0
2023-07-31,11:55:50,CUST-3547,3547,Merchant_190,travel,16.06,AU,atm,0
2023-09-14,17:13:57,CUST-4502,4502,Merchant_311,utilities,38.21,CA,web,0
2023-10-28,09:47:54,CUST-2824,2824,Merchant_11,travel,72.4,FR,atm,0
2023-06-03,10:54:50,CUST-8043,8043,Merchant_15,utilities,40.96,FR,pos,0
2023-05-16,15:27:42,CUST-3506,3506,Merchant_360,gas_station,34.41,DE,pos,0
2023-01-07,17:47:22,CUST-5291,5291,Merchant_87,healthcare,23.06,US,web,0
2023-08-29,05:14:54,CUST-7790,7790,Merchant_121,online,55.96,US,mobile,0
2023-11-16,12:29:55,CUST-6310,6310,Merchant_363,retail,19.88,DE,pos,0
2023-12-07,10:20:59,CUST-6050,6050,Merchant_126,retail,15.94,DE,pos,0
2023-09-02,11:23:33,CUST-4981,4981,Merchant_228,utilities,70.79,FR,mobile,0
2023-02-03,11:34:19,CUST-3938,3938,Merchant_160,retail,64.75,DE,mobile,0
2023-04-04,08:06:40,CUST-7291,7291,Merchant_193,healthcare,32.69,CA,pos,0
2023-11-22,11:46:25,CUST-5173,5173,Merchant_134,gas_station,24.35,US,pos,0
2023-10-03,17:26:04,CUST-4432,4432,Merchant_400,cash,39.51,FR,mobile,0
2023-12-19,17:27:50,CUST-1828,1828,Merchant_231,utilities,48.79,FR,mobile,0
2023-01-03,20:57:47,CUST-9085,9085,Merchant_278,grocery,40.64,AU,pos,0
2023-11-06,08:01:39,CUST-4450,4450,Merchant_132,healthcare,151.82,CN,web,0
2023-04-24,21:38:43,CUST-7232,7232,Merchant_304,retail,80.63,AU,pos,0
2023-12-01,19:56:19,CUST-3803,3803,Merchant_191,retail,59.13,CA,pos,0
2023-07-11,18:34:14,CUST-5010,5010,Merchant_193,healthcare,78.52,US,pos,0
2023-02-04,09:13:10,CUST-4150,4150,Merchant_332,gas_station,23.01,AU,pos,0
2023-07-19,09:42:59,CUST-6974,6974,Merchant_252,cash,31.82,AU,mobile,0
2023-10-23,18:02:00,CUST-6344,6344,Merchant_305,cash,28.98,US,web,0
2023-11-22,06:08:22,CUST-2020,2020,Merchant_23,utilities,19.77,US,mobile,0
2023-09-22,09:18:24,CUST-4388,4388,Merchant_263,grocery,19.11,GB,pos,0
2023-12-28,14:49:46,CUST-4470,4470,Merchant_293,travel,72.02,CA,pos,0
2023-03-01,08:37:40,CUST-3803,3803,Merchant_334,utilities,117.71,CA,mobile,0
2023-07-12,04:30:44,CUST-9238,9238,Merchant_166,gas_station,7.49,CA,mobile,0
2023-05-10,11:04:35,CUST-3296,3296,Merchant_56,gas_station,19.87,AU,web,0
2023-12-05,07:15:48,CUST-9308,9308,Merchant_28,travel,48.2,CA,pos,0
2023-01-12,03:45:23,CUST-4733,4733,Merchant_219,travel,19.5,AU,pos,0
2023-03-14,13:07:50,CUST-1434,1434,Merchant_19,online,29.05,DE,pos,0
2023-04-05,02:02:39,CUST-6763,6763,Merchant_376,restaurant,104.22,CA,mobile,0
2023-12-06,06:03:42,CUST-1771,1771,Merchant_15,utilities,54.49,AU,web,0
2023-07-20,20:38:53,CUST-1771,1771,Merchant_341,cash,66.32,AU,atm,0
2023-07-29,12:33:24,CUST-7596,7596,Merchant_212,retail,19.03,CA,web,0
2023-06-24,09:17:32,CUST-9883,9883,Merchant_161,restaurant,37.29,CA,pos,0
2023-12-16,14:51:53,CUST-1152,1152,Merchant_363,online,66.48,CA,web,0
2023-11-08,08:10:16,CUST-8541,8541,Merchant_173,gas_station,32.12,DE,web,0
2023-01-13,22:12:40,CUST-6310,6310,Merchant_368,utilities,24.23,DE,pos,0
2023-11-26,11:17:45,CUST-3724,3724,Merchant_225,cash,24.85,CA,mobile,0
2023-10-24,07:35:53,CUST-7211,7211,Merchant_345,travel,133.72,CA,pos,0
2023-07-11,12:07:27,CUST-4266,4266,Merchant_386,entertainment,14.86,FR,pos,0
2023-10-31,01:56:09,CUST-8668,8668,Merchant_258,restaurant,16.46,GB,pos,0
2023-11-03,14:04:54,CUST-2375,2375,Merchant_127,restaurant,62.6,US,pos,0
2023-03-09,07:02:35,CUST-3615,3615,Merchant_161,grocery,10.24,DE,mobile,0
2023-06-06,18:37:39,CUST-9085,9085,Merchant_366,healthcare,123.29,FR,pos,0
2023-06-27,15:32:52,CUST-3851,3851,Merchant_135,utilities,9.25,CA,mobile,0
2023-11-30,11:35:15,CUST-9270,9270,Merchant_7,healthcare,79.07,JP,pos,0
2023-10-15,21:55:20,CUST-5673,5673,Merchant_211,utilities,50.23,GB,atm,0
2023-03-15,05:01:19,CUST-7873,7873,Merchant_393,gas_station,24.1,GB,web,0
2023-08-10,14:34:08,CUST-5011,5011,Merchant_142,utilities,32.24,US,web,0
2023-05-18,12:17:41,CUST-7049,7049,Merchant_175,travel,75.0,US,web,0
2023-12-05,18:24:30,CUST-2139,2139,Merchant_206,gas_station,59.68,CA,pos,0
2023-12-20,11:59:51,CUST-7311,7311,Merchant_371,healthcare,9.34,AU,web,0
2023-08-26,18:55:19,CUST-7570,7570,Merchant_28,utilities,20.35,CA,atm,0
2023-09-12,18:05:55,CUST-6378,6378,Merchant_103,grocery,148.44,CA,web,0
2023-07-31,09:47:09,CUST-2163,2163,Merchant_241,online,61.63,CA,web,0
2023-08-07,15:40:42,CUST-2188,2188,Merchant_270,retail,411.34,US,pos,0
2023-07-10,21:00:32,CUST-8007,8007,Merchant_372,retail,33.88,DE,web,0
2023-03-03,15:21:34,CUST-7528,7528,Merchant_75,grocery,53.87,FR,pos,0
2023-10-27,09:05:41,CUST-4441,4441,Merchant_269,travel,20.86,AU,pos,0
2023-11-26,17:15:02,CUST-2341,2341,Merchant_265,grocery,35.22,AU,pos,0
2023-05-03,09:04:18,CUST-5279,5279,Merchant_367,travel,44.06,GB,mobile,0
2023-10-19,20:32:56,CUST-9445,9445,Merchant_298,travel,10.18,AU,mobile,0
2023-02-11,19:10:30,CUST-2320,2320,Merchant_224,restaurant,87.05,CN,pos,0
2023-05-31,15:18:03,CUST-6529,6529,Merchant_376,gas_station,22.44,AU,web,0
2023-02-18,08:53:07,CUST-5065,5065,Merchant_345,online,52.31,CA,web,0
2023-01-21,12:51:19,CUST-9379,9379,Merchant_336,online,75.15,BR,atm,0
2023-02-08,10:10:25,CUST-6539,6539,Merchant_103,online,24.84,CA,mobile,0
2023-06-04,13:23:04,CUST-3607,3607,Merchant_34,travel,9.82,DE,pos,0
2023-09-01,12:50:26,CUST-3664,3664,Merchant_29,utilities,56.3,GB,pos,0
2023-01-13,07:03:31,CUST-3045,3045,Merchant_282,grocery,45.45,GB,web,0
2023-03-01,13:14:49,CUST-1525,1525,Merchant_33,entertainment,160.2,US,pos,0
2023-09-14,23:48:28,CUST-8777,8777,Merchant_46,restaurant,25.46,US,atm,0
2023-06-07,12:59:51,CUST-7932,7932,Merchant_135,retail,19.67,DE,mobile,0
2023-02-26,11:25:44,CUST-3851,3851,Merchant_59,travel,29.84,CA,web,0
2023-09-25,21:19:15,CUST-5386,5386,Merchant_140,travel,97.87,AU,pos,0
2023-09-04,08:14:39,CUST-9977,9977,Merchant_156,online,47.6,DE,web,0
2023-05-11,11:00:21,CUST-5198,5198,Merchant_313,entertainment,45.05,AU,mobile,0
2023-04-26,12:09:42,CUST-3103,3103,Merchant_223,travel,49.12,AU,pos,0
2023-01-29,07:45:39,CUST-4872,4872,Merchant_147,utilities,33.07,US,pos,0
2023-11-29,06:25:26,CUST-3496,3496,Merchant_368,restaurant,13.22,DE,pos,0
2023-07-10,11:39:42,CUST-7745,7745,Merchant_284,healthcare,8.44,US,mobile,0
2023-08-06,12:55:58,CUST-4044,4044,Merchant_240,restaurant,13.41,US,pos,0
2023-06-18,15:55:31,CUST-5557,5557,Merchant_91,healthcare,42.6,AU,pos,0
2023-05-10,08:55:49,CUST-8633,8633,Merchant_12,retail,94.25,CA,atm,0
2023-08-28,07:51:09,CUST-7118,7118,Merchant_268,healthcare,8.75,CA,mobile,0
2023-09-07,05:27:49,CUST-2040,2040,Merchant_118,cash,40.31,AU,pos,0
2023-02-21,09:36:55,CUST-5543,5543,Merchant_83,cash,51.72,CA,pos,0
2023-07-17,18:18:39,CUST-1887,1887,Merchant_166,cash,43.33,GB,pos,0
2023-08-22,11:28:46,CUST-5956,5956,Merchant_214,gas_station,28.44,AU,mobile,0
2023-11-04,06:50:41,CUST-9702,9702,Merchant_241,entertainment,27.91,FR,web,0
2023-11-29,08:54:59,CUST-4613,4613,Merchant_15,healthcare,20.85,US,web,0
2023-01-16,11:22:03,CUST-2876,2876,Merchant_25,utilities,76.12,FR,pos,0
2023-09-09,14:13:55,CUST-2489,2489,Merchant_143,retail,8.96,AU,pos,0
2023-03-03,07:47:42,CUST-4566,4566,Merchant_103,utilities,4.1,GB,mobile,0
2023-05-24,16:11:08,CUST-4997,4997,Merchant_342,cash,17.4,DE,pos,0
2023-02-17,09:48:03,CUST-5506,5506,Merchant_375,entertainment,22.74,CA,atm,0
2023-04-01,05:06:55,CUST-4450,4450,Merchant_61,cash,90.54,RU,mobile,0
2023-09-27,17:57:16,CUST-2530,2530,Merchant_232,cash,102.39,CA,web,1
2023-08-19,07:36:53,CUST-4811,4811,Merchant_135,retail,102.96,DE,pos,0
2023-11-04,13:25:48,CUST-6378,6378,Merchant_41,gas_station,141.34,CA,pos,0
2023-01-13,10:21:48,CUST-7883,7883,Merchant_59,travel,43.38,AU,web,0
2023-02-22,22:23:31,CUST-6413,6413,Merchant_81,healthcare,49.19,FR,mobile,0
2023-02-13,11:46:08,CUST-4571,4571,Merchant_77,entertainment,42.36,CA,web,0
2023-12-08,09:27:50,CUST-3496,3496,Merchant_97,entertainment,30.73,DE,web,0
2023-12-15,10:17:22,CUST-6728,6728,Merchant_120,cash,26.5,GB,mobile,0
2023-06-10,15:50:53,CUST-3607,3607,Merchant_206,restaurant,26.32,DE,web,0
2023-11-07,22:45:04,CUST-7126,7126,Merchant_160,restaurant,27.62,FR,mobile,0
2023-01-23,20:51:53,CUST-5339,5339,Merchant_63,restaurant,23.12,FR,pos,0
2023-12-08,04:10:28,CUST-8062,8062,Merchant_205,healthcare,67.73,AU,mobile,0
2023-02-20,20:56:56,CUST-9786,9786,Merchant_337,cash,124.7,AU,pos,0
2023-09-18,00:33:13,CUST-2771,2771,Merchant_318,gas_station,22.38,AU,pos,0
2023-08-14,09:10:47,CUST-8973,8973,Merchant_103,utilities,39.05,RU,pos,0
2023-02-20,21:35:06,CUST-6502,6502,Merchant_54,retail,16.87,GB,web,0
2023-05-06,15:30:27,CUST-1058,1058,Merchant_307,online,28.2,CA,pos,0
2023-11-28,06:19:20,CUST-4114,4114,Merchant_335,gas_station,6.36,IN,pos,0
2023-03-28,09:12:06,CUST-8508,8508,Merchant_91,retail,35.47,GB,mobile,0
2023-12-17,07:15:14,CUST-1188,1188,Merchant_306,cash,35.52,RU,mobile,0
2023-05-24,09:44:31,CUST-2827,2827,Merchant_348,online,22.15,DE,pos,0
2023-09-03,07:15:38,CUST-6590,6590,Merchant_286,cash,20.1,GB,pos,0
2023-12-04,17:59:34,CUST-2535,2535,Merchant_182,cash,3.17,CA,atm,0
2023-02-04,10:58:39,CUST-8619,8619,Merchant_69,grocery,13.12,US,atm,0
2023-06-09,12:35:20,CUST-4680,4680,Merchant_145,healthcare,3.15,GB,pos,0
2023-05-01,18:35:39,CUST-8238,8238,Merchant_329,utilities,20.15,AU,pos,0
2023-11-23,22:07:56,CUST-4228,4228,Merchant_317,travel,488.93,GB,pos,0
2023-07-05,07:52:33,CUST-8350,8350,Merchant_166,entertainment,6.57,US,pos,0
2023-09-01,16:43:47,CUST-2584,2584,Merchant_306,grocery,61.27,CA,web,0
2023-11-06,14:25:38,CUST-5892,5892,Merchant_177,utilities,67.95,US,atm,0
2023-10-22,15:42:42,CUST-3925,3925,Merchant_39,travel,5.33,FR,pos,0
2023-11-16,03:39:11,CUST-7275,7275,Merchant_92,online,287.59,US,web,1
2023-10-23,19:18:33,CUST-6344,6344,Merchant_144,entertainment,18.17,US,pos,0
2023-01-30,20:41:23,CUST-2697,2697,Merchant_280,grocery,10.43,CA,pos,0
2023-10-27,11:52:26,CUST-2084,2084,Merchant_62,grocery,25.13,CA,pos,0
2023-08-29,11:48:05,CUST-1634,1634,Merchant_59,restaurant,53.77,DE,web,0
2023-07-03,16:51:25,CUST-2876,2876,Merchant_324,online,92.91,FR,web,0
2023-12-14,11:20:34,CUST-7043,7043,Merchant_383,retail,46.15,DE,pos,0
2023-07-17,11:30:56,CUST-8260,8260,Merchant_20,restaurant,59.84,GB,mobile,0
2023-02-03,07:39:54,CUST-3621,3621,Merchant_339,online,36.89,CA,pos,0
2023-07-01,12:37:15,CUST-5533,5533,Merchant_309,travel,60.08,GB,mobile,0
2023-07-05,15:06:06,CUST-1998,1998,Merchant_81,retail,60.73,DE,mobile,0
2023-02-08,13:35:25,CUST-3705,3705,Merchant_45,restaurant,153.09,US,mobile,0
2023-09-30,05:36:07,CUST-2753,2753,Merchant_341,travel,18.43,AU,web,0
2023-04-20,07:26:26,CUST-5573,5573,Merchant_5,healthcare,28.93,US,mobile,0
2023-06-04,05:23:15,CUST-2245,2245,Merchant_40,entertainment,34.55,AU,mobile,0
2023-03-01,14:46:19,CUST-5051,5051,Merchant_367,gas_station,42.68,MX,pos,0
2023-09-22,16:13:03,CUST-8102,8102,Merchant_390,cash,20.63,GB,mobile,0
2023-04-26,17:02:16,CUST-1853,1853,Merchant_362,cash,30.18,FR,web,0
2023-12-30,01:11:00,CUST-8066,8066,Merchant_340,entertainment,34.79,CA,mobile,0
2023-04-26,07:46:30,CUST-7043,7043,Merchant_144,gas_station,77.66,DE,mobile,0
2023-09-30,21:21:52,CUST-4006,4006,Merchant_53,healthcare,35.98,BR,pos,0
2023-08-27,06:35:39,CUST-1241,1241,Merchant_38,restaurant,27.05,DE,pos,0
2023-09-30,17:31:28,CUST-2743,2743,Merchant_360,entertainment,4.41,MX,pos,0
2023-09-22,09:24:37,CUST-4505,4505,Merchant_245,healthcare,30.48,DE,web,0
2023-04-25,03:43:56,CUST-3621,3621,Merchant_323,travel,21.92,CA,pos,0
2023-09-23,07:06:50,CUST-2894,2894,Merchant_241,cash,12.82,DE,pos,0
2023-05-11,13:53:03,CUST-7592,7592,Merchant_364,gas_station,61.25,GB,web,0
2023-10-27,06:17:53,CUST-1333,1333,Merchant_157,online,107.78,DE,web,0
2023-09-07,15:27:19,CUST-3677,3677,Merchant_311,retail,6.2,FR,pos,0
2023-04-21,08:10:26,CUST-4923,4923,Merchant_300,travel,52.45,AU,pos,0
2023-07-28,10:28:59,CUST-5386,5386,Merchant_286,utilities,124.43,AU,pos,0
2023-03-19,11:00:31,CUST-9179,9179,Merchant_132,utilities,70.37,US,mobile,0
2023-09-05,08:41:54,CUST-5386,5386,Merchant_143,entertainment,127.88,AU,web,0
2023-06-01,08:23:56,CUST-2669,2669,Merchant_370,utilities,33.88,CA,pos,0
2023-08-04,14:43:43,CUST-1525,1525,Merchant_339,travel,40.33,US,web,0
2023-04-20,11:32:13,CUST-8373,8373,Merchant_90,gas_station,51.64,FR,atm,0
2023-03-07,08:16:40,CUST-6143,6143,Merchant_168,gas_station,14.07,US,pos,0
2023-08-25,09:36:53,CUST-7592,7592,Merchant_53,gas_station,41.92,GB,pos,0
2023-10-31,20:17:16,CUST-6067,6067,Merchant_47,utilities,36.72,AU,pos,0
2023-08-26,22:58:00,CUST-2889,2889,Merchant_383,travel,60.99,US,pos,0
2023-08-29,13:17:57,CUST-1387,1387,Merchant_234,utilities,241.77,CA,mobile,0
2023-01-16,08:53:19,CUST-8962,8962,Merchant_36,travel,11.26,US,web,0
2023-07-22,08:55:43,CUST-5573,5573,Merchant_175,restaurant,30.62,FR,pos,0
2023-01-14,07:01:21,CUST-7865,7865,Merchant_133,utilities,230.16,DE,web,0
2023-08-19,01:10:40,CUST-8102,8102,Merchant_400,cash,13.08,GB,pos,0
2023-04-13,10:16:04,CUST-5700,5700,Merchant_109,grocery,42.48,FR,pos,0
2023-05-01,07:45:26,CUST-8260,8260,Merchant_5,grocery,52.73,GB,pos,0
2023-03-22,19:23:36,CUST-3266,3266,Merchant_275,travel,75.22,DE,atm,0
2023-10-08,07:11:31,CUST-8651,8651,Merchant_393,healthcare,9.06,IN,web,0
2023-04-13,11:47:57,CUST-8956,8956,Merchant_1,travel,12.66,US,pos,0
2023-06-21,11:43:22,CUST-6502,6502,Merchant_245,restaurant,11.25,GB,mobile,0
2023-07-14,09:43:54,CUST-9977,9977,Merchant_370,restaurant,54.66,DE,web,0
2023-07-26,19:35:14,CUST-4266,4266,Merchant_157,cash,24.0,FR,web,0
2023-05-10,07:19:40,CUST-1931,1931,Merchant_294,cash,10.7,RU,pos,0
2023-01-24,05:49:35,CUST-4443,4443,Merchant_123,travel,240.8,CN,atm,1
2023-07-16,15:14:04,CUST-8066,8066,Merchant_42,grocery,12.92,CA,pos,0
2023-03-12,20:14:48,CUST-7455,7455,Merchant_184,restaurant,7.63,CA,pos,0
2023-11-22,06:17:38,CUST-8886,8886,Merchant_101,cash,58.41,FR,pos,0
2023-05-24,17:22:14,CUST-4456,4456,Merchant_131,retail,90.66,US,pos,0
2023-07-19,15:56:08,CUST-9837,9837,Merchant_234,restaurant,82.77,US,web,0
2023-11-28,12:03:22,CUST-9727,9727,Merchant_200,online,28.28,DE,web,0
2023-01-18,22:53:20,CUST-9947,9947,Merchant_245,retail,24.46,GB,mobile,0
2023-10-25,11:29:08,CUST-1828,1828,Merchant_123,entertainment,138.07,FR,pos,0
2023-07-24,16:17:55,CUST-3724,3724,Merchant_366,grocery,26.83,CA,atm,0
2023-01-08,00:06:20,CUST-5471,5471,Merchant_329,entertainment,6.65,GB,atm,0
